run,tag,step,value
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,8,0.6627624034881592
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,9,0.6874222755432129
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,10,0.697084903717041
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,11,0.6919993162155151
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,12,0.699505090713501
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,13,0.700360894203186
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,14,0.7306245565414429
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,15,0.6537931561470032
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,16,0.7251178622245789
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,17,0.7305737733840942
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,18,0.737449586391449
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_binary_iou,19,0.7464426755905151
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,0,0.2380840927362442
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,1,0.23595494031906128
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,2,0.3854348361492157
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,3,0.24954873323440552
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,4,0.4343305826187134
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,5,0.45113998651504517
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,6,0.27494016289711
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,7,0.4575461149215698
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,8,0.5259987711906433
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,9,0.5751404166221619
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,10,0.5416518449783325
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,11,0.5832481980323792
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,12,0.579218327999115
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,13,0.5688767433166504
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,14,0.5950496196746826
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,15,0.5440136194229126
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,16,0.617500364780426
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,17,0.6210777759552002
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,18,0.6359890699386597
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_dice_coef,19,0.6204121708869934
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,0,0.37362140417099
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,1,0.32931363582611084
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,2,0.27811288833618164
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,3,0.346432626247406
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,4,0.24410279095172882
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,5,0.25688987970352173
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,6,0.3115423321723938
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,7,0.2324703186750412
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,8,0.21369792520999908
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,9,0.21380352973937988
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,10,0.20491376519203186
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,11,0.20844623446464539
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,12,0.20106126368045807
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,13,0.19776546955108643
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,14,0.18739017844200134
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,15,0.23799553513526917
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,16,0.18112996220588684
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,17,0.18078486621379852
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,18,0.1760639250278473
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,epoch_loss,19,0.17632533609867096
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,392,0.8637710809707642
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,784,0.863582193851471
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,1176,0.887589156627655
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,1568,0.8672941327095032
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,1960,0.9024555087089539
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,2352,0.9003171920776367
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,2744,0.8664560317993164
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,3136,0.9074787497520447
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,3528,0.9155325293540955
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,3920,0.919895350933075
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,4312,0.9206271767616272
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,4704,0.9216997623443604
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,5096,0.9233289957046509
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,5488,0.922756552696228
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,5880,0.9270287752151489
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,6272,0.9145205616950989
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,6664,0.9296613335609436
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,7056,0.9296222925186157
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,7448,0.9319761395454407
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_accuracy_vs_iterations,7840,0.9311972260475159
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,392,0.4464629292488098
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,784,0.4447183907032013
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,1176,0.5864042043685913
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,1568,0.45996159315109253
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,1960,0.6160224080085754
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,2352,0.5987767577171326
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,2744,0.45868590474128723
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,3136,0.627932608127594
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,3528,0.6627624034881592
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,3920,0.6874222755432129
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,4312,0.697084903717041
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,4704,0.6919993162155151
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,5096,0.699505090713501
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,5488,0.700360894203186
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,5880,0.7306245565414429
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,6272,0.6537931561470032
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,6664,0.7251178622245789
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,7056,0.7305737733840942
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,7448,0.737449586391449
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_binary_iou_vs_iterations,7840,0.7464426755905151
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,392,0.2380840927362442
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,784,0.23595494031906128
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,1176,0.3854348361492157
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,1568,0.24954873323440552
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,1960,0.4343305826187134
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,2352,0.45113998651504517
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,2744,0.27494016289711
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,3136,0.4575461149215698
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,3528,0.5259987711906433
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,3920,0.5751404166221619
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,4312,0.5416518449783325
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,4704,0.5832481980323792
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,5096,0.579218327999115
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,5488,0.5688767433166504
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,5880,0.5950496196746826
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,6272,0.5440136194229126
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,6664,0.617500364780426
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,7056,0.6210777759552002
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,7448,0.6359890699386597
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_dice_coef_vs_iterations,7840,0.6204121708869934
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,392,0.37362140417099
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,784,0.32931363582611084
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,1176,0.27811288833618164
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,1568,0.346432626247406
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,1960,0.24410279095172882
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,2352,0.25688987970352173
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,2744,0.3115423321723938
fit\landsat_8\unet_model_opt_rmsprop_lr_0.001_batch_16_epochs_20_filters_32_size_176_date_20220809\validation,evaluation_loss_vs_iterations,3136,0.2324703186750412
